id,productName
MBAS0817,Mainboard ASUS PRIME B760M-A-CSM DDR5
MBAS0600,"Mainboard ASUS PRIME B550M-A (AMD B550, Socket AM4,m- ATX, 4 khe RAM DRR4)"
MBGI0766,Mainboard Gigabyte B650 GAMING X AX V2 DDR5
MBGI0744,Mainboard Gigabyte X870 EAGLE WIFI7
MBGI0767,Mainboard Gigabyte X870E AORUS PRO DDR5
MBHZ0004,Mainboard Huananzhi X99-F8D
MBAR0356,Mainboard ASROCK H610M-HVS/M.2 R2.0
MBMS0520,Mainboard MSI MEG Z890 UNIFY-X
MBMS0518,Mainboard MSI PRO Z890 - S WIFI DDR5
MBMS0519,Mainboard MSI MEG Z890 ACE
MBMS0516,Mainboard MSI PRO Z890 - A WIFI DDR5
MBMS0511,Mainboard MSI MEG Z890 GODLIKE DDR5
MBGI0693,Mainboard Gigabyte B760M AORUS PRO DDR4
MBMS0497,Mainboard MSI PRO A620M-E DDR5
MBGI0670,Mainboard Gigabyte Z790 AORUS ELITE​ DDR5
MBGI0749,Mainboard Gigabyte X870E AORUS MASTER
MBGI0748,Mainboard Gigabyte X870 GAMING X WIFI7
MBAR0355,Mainboard ASROCK B760M-HDV/M.2 D4
MBMS0496,Mainboard MSI PRO B760I EDGE WIFI DDR5
MBMS0515,Mainboard MSI Z890 GAMING PLUS WIFI DDR5
MBAR0368,Mainboard ASROCK Z890 PRO RS WIFI DDR5
MBAR0369,Mainboard ASROCK Z890 STEEL LEGEND WIFI DDR5
MBAR0370,Mainboard ASROCK Z890 TAICHI DDR5
MBAR0350,Mainboard ASROCK B760M Steel Legend WiFi
MBMS0512,Mainboard MSI MPG Z890 CARBON WIFI DDR5
MBAR0367,Mainboard ASROCK X870E TAICHI LITE
MBAS0801,Mainboard ASUS ROG MAXIMUS Z790 HERO BTF
MBAS0800,Mainboard ASUS TUF Gaming Z790-BTF WIFI DDR5
MBAS0743,Mainboard ASUS ROG STRIX Z790-I GAMING WIFI DDR5
MBAS0820,Mainboard ASUS Z790 AYW WIFI W DDR5
MBGI0747,Mainboard Gigabyte B760M H DDR5
MBGI0746,Mainboard Gigabyte B760M E DDR5
MBAR0364,Mainboard ASROCK B760M Pro RS
MBAR0363,Mainboard ASROCK B760M Pro RS WiFi
MBGI0742,Mainboard Gigabyte Z790 GAMING X​ AX DDR5
MBAS0807,Mainboard ASUS ROG STRIX B760-I GAMING WIFI DDR5
MBAR0324,"Mainboard ASROCK B660M PRO RS (Intel B660, Socket 1700, M-ATX, 4 khe RAM DDR4)"
MBGI0707,Mainboard Gigabyte B550M AORUS ELITE AX
MBMS0499,Mainboard MSI Z790 PROJECT ZERO DDR5
MBMS0498,Mainboard MSI B760M PROJECT ZERO DDR5
MBMS0482,Mainboard MSI PRO B760M-A WIFI DDR5
MBMS0483,Mainboard MSI PRO B760M-P DDR5
MBGI0692,Mainboard Gigabyte B760M AORUS PRO AX DDR4
MBGI0708,Mainboard Gigabyte B650M GAMING X AX DDR5
MBGI0735,Mainboard Gigabyte B760 AORUS ELITE AX DDR4 (Wifi+Bluetootth)
MBGI0737,Mainboard Gigabyte B760M GAMING X AX DDR4 (Wifi+Bluetootth)
MBGI0733,Mainboard Gigabyte Z790 AORUS XTREME X ICE DDR5
MBGI0723,Mainboard Gigabyte B760M DS3H DDR5
MBGI0725,Mainboard Gigabyte B760M GAMING DDDR5
MBGI0726,Mainboard Gigabyte B760M GAMING X DDR5
MBGI0727,Mainboard Gigabyte B760M GAMING X AX DDR5
MBGI0728,Mainboard Gigabyte B760M A ELITE X AX DDR5
MBGI0668,Mainboard Gigabyte Z790 AERO G
MBAR0361,Mainboard ASROCK Z790 PRO RS WIFI DDR5
MBGI0718,Mainboard Gigabyte Z790 AORUS ELITE X WIFI 7 DDR5
MBGI0719,Mainboard Gigabyte Z790 GAMING X DDR5
MBAR0346,Mainboard ASROCK Z790 STEEL LEGEND WIFI DDR5
MBGI0694,Mainboard Gigabyte B760M GAMING DDR4
MBGI0704,Mainboard Gigabyte Z790 AORUS MASTER X DDR5
MBGI0711,Mainboard Gigabyte B650 AORUS PRO AX DDR5
MBGI0712,Mainboard Gigabyte B650M AORUS ELITE AX DDR5
MBGI0709,Mainboard Gigabyte B650 GAMING X AX DDR5
MBGI0713,Mainboard Gigabyte B650M AORUS ELITE DDR5
MBGI0706,Mainboard Gigabyte Z790 AORUS XTREME X DDR5
MBAR0338,Mainboard ASROCK B650E Steel Legend Wifi
MBGI0678,Mainboard Gigabyte B760 AORUS ELITE DDR4
MBGI0677,Mainboard Gigabyte B760 AORUS MASTER DDR4
MBGI0667,Mainboard Gigabyte Z790 AORUS MASTER DDR5
MBAS0771,Mainboard ASUS PRO WS W790E-SAGE SE
MBAS0772,Mainboard ASUS PRO WS W790-ACE
MBAS0773,Mainboard ASUS PRO WS W680-ACE
MBAS0728,Mainboard ASUS ROG B650E-I GAMING WIFI
MBGI0682,Mainboard Gigabyte B760M AORUS PRO DDR5
MBGI0690,Mainboard Gigabyte B760I AORUS PRO DDR4
MBGI0672,Mainboard Gigabyte Z790 AORUS ELITE DDR4
MBAS0605,"Mainboard ASUS Pro WS C621-64L SAGE/10G (Intel C621, Socket 3647, CEB, 12 khe RAM DDR4)"
MBAS0604,"Mainboard ASUS Pro WS C621-64L SAGE (Intel C621, Socket 3647, CEB, 12 khe RAM DDR4)"
MBAS0463,Mainboard ASUS WS C621E SAGE (Dual CPU Workstations)
MBAS0480,Mainboard Asus Z11PR-D16 (Dual CPU)
MBAS0481,Mainboard Asus Z11PA-U12/10G-2S
MBAS0660,Mainboard ASUS Pro WS WRX80E-SAGE SE WIFI
MBAS0606,Mainboard ASUS TUF GAMING A520M-PLUS
MBAS0558,"Mainboard ASUS ROG MAXIMUS XII FORMULA (Intel Z490, Socket 1200, ATX, 4 khe RAM DDR4)"
MBAS0656,"Mainboard ASUS TRX40-XE GAMING (AMD TRX40, Socket sTRX4, ATX, 8 khe RAM DDR4)"
MBAS0552,"Mainboard ASUS ROG STRIX TRX40-E GAMING (AMD TRX40, Socket sTRX4, E-ATX, 8 khe RAM DDR4)"
MBAS0560,"Mainboard ASUS ROG MAXIMUS XII APEX (Intel Z490, Socket 1200, ATX, 4 khe RAM DDR4)"
MBAS0570,"Mainboard ASUS PRIME Z490-A (Intel Z490, Socket 1200, ATX, 4 khe RAM DDR4)"
MBAS0572,"Mainboard ASUS PRIME Z490M-PLUS (Intel Z490, Socket 1200, m-ATX, 4 khe RAM DDR4)"
MBAS0484,Mainboard Asus Z11PA-D8 (Dual CPU Server & Workstation)
MBAS0573,"Mainboard ASUS ProArt Z490-CREATOR 10G (Intel Z490, Socket 1200, ATX, 4 khe RAM DDR4)"
MBAS0552,"Mainboard ASUS ROG STRIX TRX40-E GAMING (AMD TRX40, Socket sTRX4, E-ATX, 8 khe RAM DDR4)"
MBAS0464,Mainboard ASUS WS C422 PRO/SE
MBAR0302,"Mainboard ASROCK B560M-HDV-ITX/ac (Intel B560, Socket 1200, Mini-ITX, 2 khe Ram DDR4)"
MBAR0298,"Mainboard ASROCK B560M PRO4/ac (Intel B560, Socket 1200, m-ATX, 4 khe Ram DDR4)"
MBAR0294,"Mainboard ASROCK Z590M ITX/ax (Intel Z590, Socket 1200, Mini-ITX, 2 khe Ram DDR4)"
MBMS0373,"Mainboard MSI MEG Z490 UNIFY (Intel Z490, Socket 1200, ATX, 4 khe RAM DDR4)"
MBMS0374,"Mainboard MSI MEG Z490i UNIFY (Intel Z490, Socket 1200, mini ITX, 2 khe RAM DDR4)"
MBAS0454,Mainboard ASUS ROG STRIX Z370-I GAMING
MBAS0458,Mainboard ASUS MAXIMUS X HERO WIFI
MBAS0459,Mainboard ASUS MAXIMUS X CODE
MBMS0340,Mainboard MSI MEG X399 CREATION
MBGI0515,Mainboard Gigabyte X399 Aorus Gaming 7
MBGI0514,Mainboard Gigabyte X399 Designare EX
MBGI0513,Mainboard Gigabyte X399 Aorus Xtreme
MBAS0514,Mainboard ASUS PRIME X399-A
VGCL0098,Card màn hình Colorful iGame GeForce RTX 5070 Ti Ultra W OC 16GB-V
VGCL0102,Card màn hình Colorful iGame RTX 5070 Ti Vulcan OC 16GB
VGAS0830,Card màn hình Asus PRIME RX 9070-O16G
VGAS0829,Card màn hình Asus PRIME RX 9070XT-O16G
VGAS0828,Card màn hình Asus TUF RX 9070XT-O16G-GAMING
VGMS0539,Card màn hình MSI RTX 5090 32G GAMING TRIO OC
VGAS0812,Card màn hình Asus ROG ASTRAL RTX 5090 32G GAMING GDDR7 OC
VGAS0816,Card màn hình Asus TUF GAMING RTX 5090 32G GDDR7 OC
VGGI0673,Card màn hình Gigabyte AORUS RTX 5090 MASTER ICE 32G GDDR7 (GV-N5090AORUSM ICE-32GD)
VGAS0806,Card màn hình Asus ROG  ASTRAL  RTX 5080 16G GAMING GDDR7 OC
VGGI0674,Card màn hình Gigabyte RTX 5090 GAMING OC 32G GDDR7 (GV-N5090GAMING OC-32GD)
VGMS0538,Card màn hình MSI RTX 5090 32G SUPRIM SOC
VGAS0809,Card màn hình Asus ROG ASTRAL RTX 5080 16G
VGGI0676,Card màn hình Gigabyte AORUS RTX 5090 XTREME WATERFORCE 32G GDDR7 GDDR7 (GV-N5090AORUSX W-32GD)
VGGI0694,Card màn hình Gigabyte AORUS RTX 5090 MASTER 32G
VGMS0568,Card màn hình MSI RTX 5080 16G VENTUS 3X OC WHITE
VGMS0561,Card màn hình MSI RTX 5070 12G VENTUS 2X OC
VGMS0562,Card màn hình MSI RTX 5070 12G SHADOW 2X OC
VGMS0565,Card màn hình MSI RTX 5070 Ti 16GB VANGUARD SOC LAUNCH EDITION
VGMS0564,Card màn hình MSI RTX 5070 Ti 16GB VENTUS 3X OC
VGMS0552,Card màn hình MSI RTX 5070 12G VENTUS 2X OC WHITE
VGMS0545,Card màn hình MSI RTX RTX 5080 16G VENTUS 3X OC
VGMS0544,Card màn hình MSI RTX RTX 5080 16G INSPIRE 3X OC
VGMS0542,Card màn hình MSI RTX 5080 16G VENTUS 3X OC PLUS
VGIN0152,Card màn hình INNO3D RTX 5070 TWIN X2 OC WHITE
VGIN0153,Card màn hình INNO3D RTX 5070 TWIN X2 OC
VGMS0547,Card màn hình MSI RTX 5080 16G SUPRIM SOC
VGGI0687,Card màn hình Gigabyte RTX 5070 Ti EAGLE OC SFF 16G GDDR7 (GV-N507TEAGLE OC-16GD)
VGGI0688,Card màn hình Gigabyte RTX 5070 Ti EAGLE OC ICE SFF GDDR7 16G (GV-N507TEAGLEOC ICE-16GD)
VGGI0690,Card màn hình Gigabyte RTX 5070 GAMING OC 12G GDDR7 (GV-N5070GAMING OC-12GD)
VGGI0691,Card màn hình Gigabyte RTX 5070 EAGLE OC SFF 12G GDDR7 (GV-N5070EAGLE OC-12GD)
VGGI0692,Card màn hình Gigabyte RTX 5070 WINDFORCE OC SFF 12G GDDR7 (GV-N5070WF3OC-12GD)
VGGI0686,Card màn hình Gigabyte RTX 5070 Ti GAMING OC 16G GDDR7 (GV-N507TGAMING OC-16GD)
VGGI0693,Card màn hình Gigabyte RTX 5070 EAGLE OC ICE SFF 12G GDDR7 (GV-N5070EAGLEOC ICE-12GD)
VGGI0683,Card màn hình Gigabyte RTX 5080 GAMING OC 16G GDDR7 (GV-N5080GAMING OC-16GD)
VGCL0101,Card màn hình Colorful GeForce RTX 5070 Ultra W OC 12GB-V
VGGI0678,Card màn hình Gigabyte AORUS RTX 5080 AERO OC SFF 16G GDDR7 (GV-N5080AERO OC-16GD)
VGGI0683,Card màn hình Gigabyte RTX 5080 GAMING OC 16G GDDR7 (GV-N5080GAMING OC-16GD)
VGCL0101,Card màn hình Colorful GeForce RTX 5070 Ultra W OC 12GB-V
VGCL0097,Card màn hình Colorful GeForce iGame RTX 5080 Vulcan OC 16GB-V
VGAS0823,Card màn hình Asus PRIME RTX 5070TI 16G GDDR7
VGCL0096,Card màn hình Colorful GeForce iGame RTX 5080 Ultra OC 16GB-V
VGAS0822,Card màn hình Asus PRIME RTX 5070TI 16G GDDR7 OC
VGAS0826,Card màn hình Asus TUF GAMING RTX 5070 12G GDDR7 OC
VGAS0808,Card màn hình Asus PRIME RTX 5080 16G GDDR7 OC
VGAS0807,Card màn hình Asus TUF GAMING RTX 5080 16G GDDR7 OC
VGGI00034,Card màn hình Gigabyte RTX 3060 GAMING OC 12GD-V2 - Cũ đẹp (Box)
VGGI0638,Card màn hình Gigabyte RTX 4060 WINDFORCE OC-8GD
VGGI0634,Card màn hình Gigabyte RTX 4060 AERO OC-8GD
VGMS0499,Card màn hình MSI RTX 4060 VENTUS 2X BLACK 8G OC
VGGI0590,Card màn hình Gigabyte RX 6500 XT EAGLE-4GD
VGIN0134,Card màn hình INNO3D RTX 3060 TWIN X2 12GB
VGAS0796,Card màn hình Asus DUAL RTX 4060-O8G-V2
VGCL0028,Card màn hình Colorful iGame RTX 3060 Ultra W OC 12G L-V
VGAS0733,Card màn hình Asus ROG STRIX RTX 4060-O8G-GAMING
VGAS0626,Card màn hình Asus DUAL-RTX 3060-O12G-V2
VGAS0724,Card màn hình Asus DUAL RTX 3050-8G-V2
VGCL0072,Card màn hình Colorful GeForce RTX 4060 NB DUO 8GB-V
VGAS0737,Card màn hình Asus DUAL RTX 3050-O8G-V2
VGIN0133,Card màn hình INNO3D RTX 4060 Ti 8G TWIN X2
VGCL0073,Card màn hình Colorful GeForce RTX 4060 Ultra W OC 8GB-V
VGAS0802,Card màn hình Asus DUAL RTX 4060-O8G-EVO WHITE
VGMS0409,"Card màn hình MSI RTX 3060 VENTUS 2X OC 12 GB (12GB GDDR6, 192-bit, HDMI +DP, 1x8-pin)"
VGCL0039,Card màn hình Colorful RTX 3060 NB DUO 12G V2 L-V
VGGI0641,Card màn hình Gigabyte RTX 3060 WINDFORCE OC 12G
VGAS0781,Card màn hình Asus DUAL-RTX 4060 Ti-O8G-EVO
VGGI0546,Card màn hình Gigabyte RTX 3060 GAMING OC 12GD-V2
VGMS0496,Card màn hình MSI RTX 4060 Ti VENTUS 2X BLACK 8G OC
VGMS0537,Card màn hình MSI RTX 3050 VENTUS 2X E 6G OC
VGIN0138,Card màn hình Inno3D RTX 3050 Twin X2 6GB
VGAS0752,Card màn hình Asus TUF RTX 4080 SUPER-O16G-GAMING
VGAS0775,Card màn hình Asus DUAL-RTX 3050-O6G
VGGI0671,Card màn hình Gigabyte RTX 3050 WINDFORCE OC V2 8G
VGAS00063,Card màn hình Asus ROG STRIX RTX 3070 Ti-O8G-GAMING - Cũ đẹp (Box)
VGGI0663,Card màn hình Gigabyte RTX 4070 SUPER WINDFORCE OC-12G
VGGI0666,Card màn hình Gigabyte RTX 3050 WINFORCE OC-6G
VGGI0698,Card màn hình Gigabyte RTX 3050 WINFORCE OC V2-6G
VGMS0501,Card màn hình MSI RTX 3050 VENTUS 2X XS 8G OC
VGAS0780,Card màn hình Asus DUAL-RTX 3050-6G
VGIN0156,Card màn hình Inno3D RTX 3050 Twin X2 V2 6GB
VGGI0637,Card màn hình Gigabyte RTX 4060 GAMING OC-8GD
VGAR0024,Card màn hình ASROCK TAICHI RX 9070 XT TC 16GO
VGSP0069,Card màn hình SAPPHIRE PURE RX 9070 GAMING OC 16GB
VGSP0066,Card màn hình SAPPHIRE PURE RX 9070 XT GAMING OC 16GB
VGSP0065,Card màn hình SAPPHIRE NITRO+ RX 9070 XT GAMING OC 16GB
VGSP0058,Card màn hình SAPPHIRE NITRO+ RX 7800 XT GAMING OC 16GB
VGSP0059,Card màn hình SAPPHIRE PURE RX 7800 XT GAMING OC 16GB
VGCL0093,Card màn hình Colorful iGame RTX 4060 Ti Ultra W DUO OC 8GB-V
VGAS0652,Card màn hình Asus GT730-SL-2GD5 BRK
VGAS00041,Card màn hình Asus TUF RTX 3070-O8G-GAMING - Cũ đẹp (Box)
VGGI0576,Card màn hình Gigabyte Radeon RX 6600 EAGLE 8GB
VGGI0647,Card màn hình Gigabyte RTX 4060 Ti AERO OC-16GB
VGAS0786,Card màn hình Asus DUAL RX 6600 8GB-V3
VGAS0795,Card màn hình Asus DUAL-RX 6500 XT-O4G-V2
VGAS0748,Card màn hình Nvidia T400 4GB (Asus Server Accessory)
VGLE0065,Card màn hình NVIDIA T400 (4GB GDDR6)
VGLE0062,Card màn hình NVIDIA T1000 8GB GDDR6
VGAS0404,"Card màn hình ASUS PH-GT1030-O2G (2GB GDDR5, 64-bit, DVI+HDMI)"
VGPC0017,Card màn hình Powercolor Fighter RX 6500 XT 4G GDDR6
VGCL0080,Card màn hình Colorful GeForce RTX 4060 Ultra W DUO OC 8GB-V
VGIN0148,Card màn hình INNO3D RTX 5080 X3
VGIN0149,Card màn hình INNO3D RTX 5070 Ti X3 OC
VGIN0150,Card màn hình INNO3D RTX 5070 Ti X3 OC WHITE
VGCL0099,Card màn hình Colorful GeForce RTX 5070 Ti NB EX 16GB-V
VGGI0675,Card màn hình Gigabyte RTX 5090 WINDFORCE OC 32G GDDR7 (GV-N5090WF3OC-32GD)
VGGI0677,Card màn hình Gigabyte AORUS RTX 5090 XTREME WATERFORCE WB 32G GDDR7 (GV-N5090AORUSX WB-32GD)
VGGI0645,Card màn hình Gigabyte RTX 4090 WINDFORCE V2-24GB
VGMS0567,Card màn hình MSI RTX 5070 Ti 16G SHADOW 3X OC
VGMS0554,Card màn hình MSI RTX 5070 12G VANGUARD SOC LAUNCH EDITION
VGMS0553,Card màn hình MSI RTX 5070 12G GAMING TRIO OC WHITE
VGMS0551,Card màn hình MSI RTX 5070 12G GAMING TRIO OC
VGMS0550,Card màn hình MSI RTX 5070 Ti 16GB INSPIRE 3X OC PLUS
VGMS0560,Card màn hình MSI RTX 5070 12G SHADOW 3X OC
VGMS0556,Card màn hình MSI RTX 5070 Ti 16GB VENTUS 3X OC PLUS
VGMS0557,Card màn hình MSI RTX 5070 12G VANGUARD SOC
VGMS0555,Card màn hình MSI RTX 5070 Ti 16GB VANGUARD SOC
VGMS0558,Card màn hình MSI RTX 5070 12G INSPIRE 3X OC
VGMS0559,Card màn hình MSI RTX 5070 12G VENTUS 3X OC
VGMS0563,Card màn hình MSI RTX 5090 SUPRIM LIQUID SOC 32GB
VGMS0566,Card màn hình MSI RTX 5080 16GB SHADOW 3X OC
VGMS0549,Card màn hình MSI RTX 5070 Ti 16GB GAMING TRIO OC PLUS
VGMS0548,Card màn hình MSI RTX 5080 16G VANGUARD SOC LAUNCH EDITION
VGIN0155,Card màn hình INNO3D RTX 5070 TWIN X2 12GB GDDR7
VGMS0546,Card màn hình MSI RTX 5080 16G SUPRIM LIQUID SOC
VGIN0154,Card màn hình INNO3D RTX 5070 Ti X3
VGMS0541,Card màn hình MSI RTX 5080 16G GAMING TRIO OC
VGIN0145,Card màn hình INNO3D RTX 5080 X3 OC WHITE
VGGI0705,Card màn hình Gigabyte RTX 5080 XTREME WATERFORCE WB 16G (GAN5080AORUSXWB_16GD)
VGGI0702,Card màn hình Gigabyte RTX 5070 WINDFORCE SFF 12G
VGIN0146,Card màn hình INNO3D RTX 5080 X3 OC
VGGI0684,Card màn hình Gigabyte RTX 5070 Ti AERO OC 16G GDDR7 (GV-N507TAERO OC-16GD)
VGIN0147,Card màn hình INNO3D RTX 5080 iCHILL X3
VGGI0695,Card màn hình Gigabyte AORUS RTX 5080 XTREME WATERFORCE WB 16G
VGGI0685,Card màn hình Gigabyte AORUS RTX 5070 Ti MASTER 16G GDDR7 (GV-N507TAORUS M-16GD)
VGGI0696,Card màn hình Gigabyte RTX 5070 Ti WINDFORCE OC SFF 16G
VGGI0689,Card màn hình Gigabyte RTX 5070 AERO OC 12G GDDR7 (GV-N5070AERO OC-12GD0
VGGI0697,Card màn hình Gigabyte RTX 5070 AORUS MASTER 12G
VGGI0681,Card màn hình Gigabyte AORUS RTX 5080 XTREME WATERFORCE 16G GDDR7 (GV-N5080AORUSX W-16GD)
VGGI0682,Card màn hình Gigabyte AORUS RTX 5080 MASTER ICE 16G GDDR7 (GV-N5080AORUSM ICE-16GD)
VGGI0679,Card màn hình Gigabyte AORUS RTX 5080 MASTER 16G GDDR7 (GV-N5080AORUS M-16GD)
VGAS0833,Card màn hình Asus PRIME RTX 5070 12G
VGAS0832,Card màn hình Asus PRIME RTX 5070 12G OC
VGAS0811,Card màn hình Asus PRIME RTX 5080 16G GDDR7
VGCL0095,Card màn hình Colorful GeForce iGame RTX 5080 Neptune OC 16GB-V
VGAS0820,Card màn hình Asus TUF GAMING RTX 5070TI 16G GDDR7 OC
VGCL0094,Card màn hình Colorful GeForce iGame RTX 5080 Advanced OC 16GB-V
VGAS0827,Card màn hình Asus TUF GAMING RTX 5070 12G GDDR7
VGAS0814,Card màn hình Asus ROG ASTRAL LC RTX 5090 32G GAMING GDDR7 OC
VGMS0569,Card màn hình MSI RTX 5070 Ti 16GB GAMING TRIO OC
VGGI0704,VGA Gigabyte RTX 4070 WINDFORCE 2X OC V2 12GB
VGCL0088,Card màn hình Colorful RTX 3050 NB DUO 6GB-V
VGAS00064,Card màn hình Asus TUF GTX 1650-O4GD6 GAMING - Cũ đẹp (Tray)
VGCL0084,Card màn hình Colorful RTX 3060 NB DUO 12G V3 L-V
VGMS0527,Card màn hình MSI RTX 4060 Ti VENTUS 3X E 8G OC
VGAS0794,Card màn hình Asus PRIME-RTX 4060 Ti-O8G
VGMS00014,Card màn hình MSI GTX 1660 Super VENTUS OC - Cũ đẹp (Tray)
VGMS00011,"Card màn hình MSI RTX 3090 GAMING X TRIO 24G (24GB GDDR6X, 384-bit, HDMI +DP, 3x8-pin) - Cũ đẹp (Full box)"
VGMS0534,Card màn hình MSI RTX 4070 VENTUS 3X E1 12G OC
VGMS0533,Card màn hình MSI RTX 4070 VENTUS 2X E1 12G OC
VGAS0817,Card màn hình Asus TUF GAMING RTX 5090 32G GDDR7
VGAS0815,Card màn hình Asus ROG ASTRAL LC RTX 5090 32G GDDR7
VGAS0813,Card màn hình Asus ROG STRAL RTX 5090 32G GDDR7
VGAS0777,Card màn hình Asus PROART-RTX 4060 Ti-O16G
VGAS0790,Card màn hình Asus DUAL-RTX 4060 Ti-O16G-EVO
VGCL0069,Card màn hình Colorful GeForce RTX 4060 Ti NB EX 8GB-V
VGAR0027,Card màn hình ASROCK CHALLENGER RX 9070 CL 16G
VGAR0026,Card màn hình ASROCK STEEL LEGEND RX 9070 SL 16 GO
VGAR0025,Card màn hình ASROCK STEEL LEGEND RX 9070 XT SL 16G
VGSP0070,Card màn hình SAPPHIRE PULSE RX 9070 GAMING 16GB
VGSP0068,Card màn hình SAPPHIRE NITRO+ RX 9070 GAMING OC 16GB
VGSP0067,Card màn hình SAPPHIRE PULSE RX 9070 XT GAMING 16GB
VGGI0700,Card màn hình Gigabyte RX 9070 XT GAMING OC 16G
VGGI0699,Card màn hình Gigabyte RX 9070 XT AORUS ELITE 16G
VGGI0701,Card màn hình Gigabyte RX 9070 GAMING OC 16G
VGAS0805,Card màn hình Asus TUF GAMING RTX 4090-24G-OG OC GDDR6X
VGSP0062,Card màn hình SAPPHIRE PURE RX 7700 XT GAMING OC 12GB
VGSP0061,Card màn hình SAPPHIRE NITRO+ RX 7700 XT GAMING OC 12GB
VGLE0052,"Card màn hình Nvidia RTX A6000 (48GB GDDR6, 384-bit, 4x DisplayPort, 1x8-pin)"
VGAS0693,Card màn hình Asus ROG STRIX-RTX 4090-O24G-GAMING
VGAS0727,Card màn hình Asus TUF-RTX 4060 Ti-O8G-GAMING
VGAS0810,Card màn hình Asus TUF RTX 5080 16G GAMING GDDR7
VGMS0536,Card màn hình MSI RTX 4060 Ti VENTUS 2X BLACK 8G E1 OC
VGIN0140,Card màn hình Inno3D RTX 4060 Ti Twin X2 16GB
VGAS0821,Card màn hình Asus TUF GAMING RTX 5070TI 16G GDDR7
VGAS0819,Card màn hình Asus ROG STRIX RTX 5070TI 16G GDDR7
VGAS0818,Card màn hình Asus ROG STRIX RTX 5070TI 16G GAMING GDDR7 OC
VGGI0630,Card màn hình Gigabyte RTX 4060 Ti EAGLE OC-8GD
VGMS0531,Card màn hình MSI RTX 4060 Ti GAMING X SLIM 16G
VGCL0089,Card màn hình Colorful RTX 3050 6GB-V
VGMS0543,Card màn hình MSI RTX 5080 16G GAMING TRIO OC WHITE
VGMS0540,Card màn hình MSI RTX 5090 32G VENTUS 3X OC
VGAL0002,Card màn hình ASL GTX 1660 Super 6GB
VGAS0677,Card màn hình Asus Phoenix RX 550 4G EVO
VGAS0627,Card màn hình Asus DUAL-RTX 3060-12G-V2
VGIN0151,Card màn hình INNO3D RTX 5070 X3 OC
VGAS0824,Card màn hình Asus ROG STRIX RTX 5070 12G GDDR7 OC
VGAS0825,Card màn hình Asus ROG STRIX RTX 5070 12G GDDR7
VGPY0033,Card màn hình PNY RTX 3050 6GB Verto Dual Fan
VGPY0032,Card màn hình PNY RTX 4060 8GB XLR8 Gaming VERTO Overclocked Dual Fan
VGMS0528,Card màn hình MSI RTX 4060 Ti VENTUS 2X Black 16G OC
VGGI0626,Card màn hình Gigabyte RTX 3060 GAMING OC 8GD
VGGI0636,Card màn hình Gigabyte RTX 4060 EAGLEOC-8GD
VGGI0648,Card màn hình Gigabyte RTX 4060 Ti GAMING OC-16GB
VGAS0725,Card màn hình Asus ROG STRIX-RTX 4060 Ti-O8G-GAMING
VGCL0086,Card màn hình Colorful RTX 4060 Ti NB DUO 16GB-V
VGGI0531,"Card màn hình Gigabyte GT 1030 OC-2GI (2GB GDDR5, 64-bit, DVI+HDMI)"
VGGI0629,Card màn hình Gigabyte RTX 4060 Ti GAMING OC-8GD
VGAS0745,Card màn hình Asus ProArt RTX 4060-O8G
VGGI0672,Card màn hình Gigabyte RTX 4060 Ti WINDFORCE OC 16GB
VGAS0803,Card màn hình Asus DUAL RX 7600-O8G-EVO
VGLE0073,"Card màn hình NVIDIA T400 4GB GDDR6 ROHS, BULK"
VGLE0074,Card màn hình NVIDIA T1000 8GB GDDR6  BULK
VGLE0079,Card màn hình NVIDIA RTX A400 4GB BULK
VGLE0080,Card màn hình NVIDIA RTX A1000 8GB BULK
VGLE0081,Card màn hình NVIDIA RTX A2000 12GB BULK
VGLE0082,Card màn hình NVIDIA RTX RTX A4000 16GB BULK
VGLE0078,Card màn hình NVIDIA RTX 5880 ADA 48GB GDDR6
VGLE0063,Card màn hình NVIDIA RTX A2000 6GB GDDR6
VGPY0029,Card màn hình PNY RTX 4060 8GB VERTO Dual fan OC WHITE
VGAS0791,Card màn hình Asus PROART-RTX 4060 Ti-16G
VGCL0085,Card màn hình Colorful RTX 4060 NB EX 8GB-V
VGMS0498,Card màn hình MSI RTX 4060 GAMING X 8G
VGMS0523,Card màn hình MSI RTX 4060 VENTUS 2X White 8G OC
VGLE0071,Card màn hình NVIDIA RTX 4500ADA (24GB GDDR6) (Leadtek)
VGLE0057,"Card màn hình NVIDIA T1000 (4GB GDDR6, 128-bit, 4x mini DisplayPort)"
VGLE0064,Card màn hình NVIDIA RTX A2000 12GB GDDR6
VGLE0066,Card màn hình NVIDIA RTX 6000 Ada Generation (48GB GDDR6) (Leadtek)
VGLE0067,Card màn hình NVIDIA RTX 4000 SFF Ada Generation (20GB GDDR6) (Leadtek)
VGLE0068,Card màn hình NVIDIA RTX A5500 (24GB GDDR6) (Leadtek)
VGLE0069,Card màn hình NVIDIA RTX A4500 (20GB GDDR6) (Leadtek)
VGLE0054,"Card màn hình NVIDIA RTX A5000 (24GB GDDR6, 384-bit, 4x DisplayPort, 1x 8-pin)"
VGLE0053,Card màn hình NVIDIA RTX A4000 (16GB GDDR6)
VGSP0057,Card màn hình SAPPHIRE PURE RX 7900 GRE GAMING OC 16GB
VGAR0021,Card màn hình ASROCK RX 7700 XT STEEL LEGEND 12GB OC
